 2.10  99
  9.80   0.00000E+00   1.00000E+00   -0.8659    8.3888   10.2561
 10.00   0.00000E+00   1.00000E+00   -0.8118    8.3593   10.3471
 10.20   0.00000E+00   1.00000E+00   -0.7584    8.3310   10.4594
 10.40   2.49485E-08   9.99989E-01   -0.7048    8.3044   10.5946
 10.60   3.80668E-08   9.99984E-01   -0.6501    8.2792   10.7487
 10.80   0.00000E+00   1.00000E+00   -0.5938    8.2545   10.9151
 11.00   0.00000E+00   1.00000E+00   -0.5355    8.2293   11.0875
 11.20   1.24082E-07   9.99946E-01   -0.4742    8.2028   11.2596
 11.40   1.00646E-07   9.99956E-01   -0.4092    8.1739   11.4256
 11.60   0.00000E+00   1.00000E+00   -0.3401    8.1426   11.5884
 11.80   1.01139E-06   9.99562E-01   -0.2669    8.1093   11.7568
 12.00   0.00000E+00   1.00000E+00   -0.1895    8.0742   11.9336
 12.20   3.23494E-05   9.85999E-01   -0.1079    8.0375   12.1136
 12.40   3.75879E-05   9.83732E-01   -0.0218    7.9989   12.2816
 12.60   0.00000E+00   1.00000E+00    0.0687    7.9582   12.4163
 12.80   6.85028E-04   6.88145E-01    0.1632    7.9157   12.5249
 13.00   1.35334E-03   1.72607E-01    0.2609    7.8716   12.6282
 13.20   4.61500E-04   7.81906E-02    0.3607    7.8267   12.7427
 13.40   3.65463E-05   2.08644E-02    0.4609    7.7816   12.8652
 13.60   0.00000E+00   0.00000E+00    0.5605    7.7368   12.9821
 13.80   0.00000E+00   0.00000E+00    0.6598    7.6921   13.0925
 14.00   1.49889E-06   1.08986E-03    0.7604    7.6468   13.2004
 14.20   6.16902E-06   4.48557E-03    0.8639    7.6002   13.3102
 14.40   1.37919E-06   1.00282E-03    0.9698    7.5526   13.4201
 14.60   0.00000E+00   0.00000E+00    1.0771    7.5043   13.5281
 14.80   0.00000E+00   0.00000E+00    1.1855    7.4555   13.6333
 15.00   3.19813E-07   2.32540E-04    1.2951    7.4061   13.7365
 15.20   3.13250E-07   2.27768E-04    1.4060    7.3562   13.8378
 15.40   0.00000E+00   0.00000E+00    1.5178    7.3059   13.9375
 15.60   0.00000E+00   0.00000E+00    1.6304    7.2552   14.0355
 15.80   0.00000E+00   0.00000E+00    1.7436    7.2043   14.1321
 16.00   2.85953E-08   2.07920E-05    1.8575    7.1530   14.2273
 16.20   0.00000E+00   4.28321E-06    1.9720    7.1015   14.3212
 16.40   0.00000E+00   0.00000E+00    2.0869    7.0497   14.4138
 16.60   0.00000E+00   0.00000E+00    2.2024    6.9978   14.5053
 16.80   0.00000E+00   1.37673E-06    2.3184    6.9456   14.5956
 17.00   0.00000E+00   7.61695E-07    2.4348    6.8931   14.6848
 17.20   0.00000E+00   0.00000E+00    2.5517    6.8406   14.7730
 17.40   0.00000E+00   0.00000E+00    2.6689    6.7878   14.8605
 17.60   0.00000E+00   6.78926E-08    2.7863    6.7350   14.9473
 17.80   0.00000E+00   7.94768E-08    2.9039    6.6820   15.0336
 18.00   0.00000E+00   0.00000E+00    3.0216    6.6290   15.1195
 18.20   0.00000E+00   0.00000E+00    3.1395    6.5760   15.2049
 18.40   0.00000E+00   0.00000E+00    3.2576    6.5228   15.2899
 18.60   0.00000E+00   0.00000E+00    3.3758    6.4696   15.3745
 18.80   0.00000E+00   0.00000E+00    3.4942    6.4163   15.4587
 19.00   0.00000E+00   0.00000E+00    3.6127    6.3630   15.5424
 2.26  99
 -0.60   0.00000E+00   1.00000E+00  -10.4754    9.1016   10.2624
 -0.40   0.00000E+00   1.00000E+00  -10.2754    9.0951   10.2624
 -0.20   0.00000E+00   1.00000E+00  -10.0754    9.0884   10.2624
  0.00   0.00000E+00   1.00000E+00   -9.8754    9.0816   10.2624
  0.20   0.00000E+00   1.00000E+00   -9.6754    9.0747   10.2624
  0.40   0.00000E+00   1.00000E+00   -9.4754    9.0677   10.2624
  0.60   0.00000E+00   1.00000E+00   -9.2754    9.0606   10.2624
  0.80   0.00000E+00   1.00000E+00   -9.0754    9.0534   10.2624
  1.00   0.00000E+00   1.00000E+00   -8.8754    9.0460   10.2624
  1.20   0.00000E+00   1.00000E+00   -8.6754    9.0385   10.2624
  1.40   0.00000E+00   1.00000E+00   -8.4754    9.0309   10.2624
  1.60   0.00000E+00   1.00000E+00   -8.2754    9.0231   10.2624
  1.80   0.00000E+00   1.00000E+00   -8.0754    9.0153   10.2624
  2.00   0.00000E+00   1.00000E+00   -7.8754    9.0072   10.2624
  2.20   0.00000E+00   1.00000E+00   -7.6754    8.9990   10.2624
  2.40   0.00000E+00   1.00000E+00   -7.4754    8.9907   10.2624
  2.60   0.00000E+00   1.00000E+00   -7.2754    8.9822   10.2624
  2.80   0.00000E+00   1.00000E+00   -7.0754    8.9735   10.2624
